mode,survived,peak,minT,maxD,unsafe,energy,yield,ype,RECOVERY_frac
pid,False,1.2191840640689802,0.0,1.0,66.06200000002744,612.0872193761041,12.140682249498717,0.01980253684272433,
gscx,True,0.6037896440895317,0.9785901074367392,1.0171571611934984,0.0,24.017112744119324,99.48455473519985,3.9766601267200707,0.0
pid,False,1.1931204923861127,0.0,1.0,66.7640000000258,619.8575362387833,11.579882365170766,0.01865143239675054,
gscx,True,0.5158873992619124,0.9498713432215392,1.0214162299861747,0.0,24.56437977965898,94.7084528838436,3.7047037205729922,0.0
pid,False,1.3838292534379901,0.0,1.0,69.36400000001974,651.5832711267775,10.300837558552345,0.015784709805334866,
gscx,True,0.6302465933947902,0.7660764902340169,1.075551025421119,0.0,42.11480504071586,73.19972962792073,1.6977863997945462,0.0
pid,False,1.2928091858177286,0.0,1.0,63.022000000031056,650.9610633059232,12.225999891793997,0.018752653463381945,
gscx,True,0.5882949955458923,0.7545621922457659,1.0609909089930598,0.0,29.754540280818844,85.53401248770282,2.7811832564133345,0.0
pid,False,1.1188786628566034,0.0,1.0,61.59200000002931,643.7402003053777,10.671291234062238,0.01655130427574989,
gscx,True,0.5119963825310572,0.8937993612874533,1.042344857764542,0.0,27.807752895651667,86.1256367571018,2.9896686863799737,0.0
pid,False,1.2918253458554552,0.0,1.0,75.62600000000515,650.2863297559758,8.064793564225557,0.012382869401308142,
gscx,True,0.5926148580361569,0.7888512533807387,1.0726517919446261,0.0,36.84535769151642,76.85413133079506,2.0307413119792765,0.0
pid,False,1.2933329532836682,0.0,1.0,83.08799999998776,630.1590001031205,3.995501655754257,0.006330420155779226,
gscx,True,0.5509139570463235,0.6906422996596268,1.0750230007084332,0.0,35.58735100455409,78.965088532942,2.1582619775646807,0.0
pid,False,1.1912837410864114,0.0,1.0,78.4759999999985,624.5368124646928,5.708578179474909,0.009125886863448373,
gscx,True,0.5284698673744008,0.9459684998570858,1.026598643329065,0.0,20.23126450885649,92.66135422652074,4.36438226219958,0.0
pid,False,1.481450926933974,0.0,1.0,82.67599999998872,657.0194664929887,5.191736474004033,0.007889943593423085,
gscx,False,0.7686201818206473,0.7625826114088379,1.0966022269425062,0.45600000000000035,52.870612185329655,70.93941520460855,1.3168481353164792,0.0
pid,False,1.3224904525060608,0.0,1.0,76.49400000000313,665.0705676374655,7.280330338692936,0.0109302687919631,
gscx,True,0.586066840279674,0.8444225242958313,1.0535241142129539,0.0,31.99152146738735,78.12863685246654,2.3681428857319586,0.0
pid,False,1.1986302411805403,0.0,1.0,74.70800000000729,655.5246094945509,6.962747490421846,0.01060546305458735,
gscx,True,0.5692074020246828,0.9268626753064777,1.0347857894855947,0.0,25.911597570281295,81.9304036595168,3.0444273494187963,0.0
pid,False,1.260083670496817,0.0,1.0,83.58999999998659,621.1544473073856,4.628660745244626,0.007439729419723589,
gscx,True,0.5879738648650499,0.841696021146729,1.0455795505038838,0.0,33.6156577219583,88.12068999186538,2.5456887371510604,0.0
pid,False,1.4571591168409368,0.0,1.0,85.53999999998204,657.8440795497486,3.6129875751141305,0.005483827945427136,
gscx,True,0.7020977847840539,0.7837271782813008,1.0775648187050246,0.0,45.5503686047059,68.38966013915399,1.469153997896384,0.0
pid,False,1.0574720464210243,0.0,1.0,66.250000000027,626.6718121802699,11.301380085178554,0.01800523755547071,
gscx,True,0.4543203015104452,0.8611607071809986,1.03370778892518,0.0,19.588625781661687,89.26678436336327,4.335733006662023,0.0
pid,False,1.3951952677356358,0.0,1.0,78.71199999999796,633.5838261407911,6.02455709254535,0.009493713587349954,
gscx,True,0.6643695310199145,0.8431544675039705,1.061111122749384,0.0,32.711218307278344,85.60604522968612,2.5393933986421233,0.0
pid,False,1.429302970973912,0.0,1.0,81.99199999999031,634.5409298587314,5.089877048902473,0.008008732104844695,
gscx,True,0.6467330752796017,0.7712079243443072,1.0718938407125458,0.0,38.29955834371833,76.493781584195,1.946428530192931,0.0
pid,False,1.4863333785109982,0.0,1.0,77.77400000000014,654.047177233316,6.165285987964384,0.009411972453654922,
gscx,True,0.7483688373759197,0.7118832811155299,1.1159813615733427,0.0,60.89305388367527,70.9399804818558,1.1461703055593888,0.0
pid,False,1.1411694698030432,0.0,1.0,76.6760000000027,632.8870522980325,6.828575322219885,0.010772542675330302,
gscx,True,0.5628669526594162,0.9517357872436036,1.0194655777962045,0.0,20.690996205328194,93.43449746933855,4.307524494720405,0.0
pid,False,1.182303061463872,0.0,1.0,72.93400000001142,621.6623855711839,8.003826941424153,0.012854200168333664,
gscx,True,0.5491238213628475,0.9232456171623667,1.0269649902885052,0.0,23.240252117632263,93.86639324637596,3.8723356832620532,0.0
pid,False,1.2140545892290695,0.0,1.0,66.29000000002691,640.8504544394981,11.493669953094077,0.017907083922112405,
gscx,True,0.5771369350211111,0.754317664412094,1.0593865729588516,0.0,32.0065750213732,91.72270683290311,2.7789222836210254,0.0
pid,False,1.2202521232423573,0.0,1.0,67.85800000002325,638.8745245883094,10.441557685145135,0.016318133140029535,
gscx,True,0.5645806568324228,0.8923620057813978,1.0404309497982889,0.0,28.93020941637674,86.52730567992734,2.890968936307632,0.0
pid,False,1.3230919268073038,0.0,1.0,72.18600000001317,630.2846175446342,8.00560674928775,0.012681453858998432,
gscx,True,0.6637130716672475,0.9340608549177964,1.034714249072283,0.0,28.0186338170642,91.42676448593646,3.150622633108717,0.0
pid,False,1.2325868778054343,0.0,1.0,76.36400000000343,627.994621876065,6.682157275066035,0.010623552320901505,
gscx,True,0.5450898099001792,0.9767371951810433,1.0216366893637825,0.0,25.40157350588502,95.48926541669448,3.616802058991277,0.0
pid,False,1.4335873247516657,0.0,1.0,78.15399999999926,651.8683488659441,4.999230833809551,0.007657333737335246,
gscx,True,0.7235686931570543,0.8269928932763142,1.0593317116808898,0.0,36.320885121090335,75.85946767766009,2.0326277748110346,0.0
pid,False,1.1798948322035219,0.0,1.0,81.1379999999923,658.4119892397437,4.327240075616036,0.006562270850739374,
gscx,True,0.572597664487531,0.8410557432832824,1.0596653910056648,0.0,33.826621128658736,72.17234900223592,2.0723327920791452,0.0
pid,False,1.2010035354869666,0.0,1.0,71.67400000001436,612.4633473863307,8.177801586246598,0.013330546349815743,
gscx,True,0.5379387008299761,1.0,1.0007474849053877,0.0,19.71501027633525,104.49461300026563,5.044391077113772,0.0
pid,False,1.2577617053441001,0.0,1.0,70.39400000001734,628.2557430544807,9.706521110489224,0.015425399319158596,
gscx,True,0.603250476979217,0.848125004287145,1.041353554730866,0.0,30.74870822186396,89.6058949976762,2.8223477431427746,0.0
pid,False,1.4172775582665063,0.0,1.0,73.23000000001073,647.5462924691536,8.239563426712362,0.01270466506768945,
gscx,True,0.7011898215892761,0.853561733604134,1.0519673320570788,0.0,37.71630543771654,83.57191609894367,2.1585715670465246,0.0
pid,False,1.0477109566994038,0.0,1.0,76.546000000003,624.4104249562256,6.666878755577947,0.010660005797064517,
gscx,True,0.4653754878096735,0.8664948009011558,1.035844864435071,0.0,16.828103355238195,92.02075836001569,5.161556253429418,0.0
pid,False,1.3786254888144645,0.0,1.0,71.40600000001498,636.9588034447936,7.4429931848691355,0.01166688686585892,
gscx,True,0.6814589291096111,0.8717360452476177,1.0568587625203485,0.0,32.79610082005628,84.18182611211154,2.4908739194597818,0.0
pid,False,1.3904531341427935,0.0,1.0,69.28000000001994,674.0656178254359,9.923273195212257,0.014699716491528236,
gscx,True,0.6453848635482108,0.7419036453974055,1.0890389879602034,0.0,44.8027198237142,71.42372701572917,1.5593774188656322,0.0
pid,False,1.174277143171843,0.0,1.0,83.53599999998671,644.4702324176504,4.474915489528234,0.006932799166844843,
gscx,True,0.5459961538555579,0.6827221187501734,1.095871252281495,0.0,37.417825904934155,69.74724553030681,1.8154917382076246,0.0
pid,False,1.434424088620967,0.0,1.0,83.69399999998635,651.061505057422,4.812249517922851,0.007380054612331506,
gscx,True,0.7060967678159324,0.6660822782267548,1.0987820606453311,0.0,48.08584673896829,79.98697573545182,1.6295323611470214,0.0
pid,False,1.4743775357591649,0.0,1.0,79.45599999999622,644.437289812396,7.866236188348985,0.0121874523094806,
gscx,True,0.7324851344254704,0.8259725418505517,1.0629711406364801,0.0,37.336046679261486,81.44983733949118,2.1246279779691735,0.0
pid,False,1.2724905052002198,0.0,1.0,76.57800000000293,652.2400221153421,8.41919640625647,0.01288836587047004,
gscx,True,0.5686566005870258,0.6939878228445486,1.0889581783025906,0.0,38.578077845628805,75.65931669145031,1.9116470735782964,0.0
pid,False,1.216393514161049,0.0,1.0,76.15000000000393,609.9104464414826,8.531106398322057,0.01396457770204332,
gscx,True,0.5372803189907192,0.9146565626366521,1.0264694630830713,0.0,17.82119638950436,97.57440085699298,5.184282594883571,0.0
pid,False,1.4559318790398668,0.0,1.0,81.79799999999076,668.5416553838664,4.8197612248325585,0.0071985980051820055,
gscx,True,0.7179014241438793,0.7217929534888919,1.1018544984757281,0.0,46.478445124552465,66.25235884852422,1.3954197251978504,0.0
pid,False,1.289381239675439,0.0,1.0,82.99599999998797,640.5613831413824,4.003397990446196,0.006240085665449034,
gscx,True,0.6073120542878322,0.7367001279831615,1.0721232292459204,0.0,36.365793526811444,77.181704787431,2.0655711414786375,0.0
pid,False,1.2801807876320213,0.0,1.0,81.87999999999057,637.5756524896468,4.306958049395707,0.006744632421552489,
gscx,True,0.6215451474267789,0.8888823958353856,1.0438016473268237,0.0,27.531972310805944,84.41354005894188,2.958559581489985,0.0
pid,False,1.3150155102312318,0.0,1.0,80.88599999999289,622.1381428021838,6.449117055113127,0.010349417909345359,
gscx,True,0.6629272731734838,0.9428801736713962,1.0216274899258533,0.0,27.484493756128327,93.79631962487042,3.2928905259090486,0.0
pid,False,1.26586200049803,0.0,1.0,81.74999999999088,616.0702419737875,4.391617661286432,0.007116884533662188,
gscx,True,0.563559130148299,0.8864862359749359,1.0426265530479852,0.0,20.632244100897402,92.19274695481258,4.261820758161101,0.0
pid,False,1.3363240672401155,0.0,1.0,75.97200000000434,618.0926217944033,6.843605306894761,0.011054251118449735,
gscx,True,0.6672992463969445,0.9645257700177505,1.0315618073444177,0.0,31.011767929979538,93.04723712605438,2.9066572433481292,0.0
pid,False,1.388321503007175,0.0,1.0,58.60600000002566,626.5786994622403,12.948692659241495,0.020632779076691057,
gscx,True,0.6844280666767559,0.8066002398608432,1.0480838074461207,0.0,28.498898757458473,93.56819504318136,3.1719216304481086,0.0
pid,False,1.2854394508068538,0.0,1.0,75.86800000000459,639.8461485161735,9.043875534419428,0.014112397422313886,
gscx,True,0.6345772493072053,0.9199514114736936,1.0400971163855184,0.0,28.897112059626547,89.86793030388071,3.0059067285378225,0.0
pid,False,1.2171124743694541,0.0,1.0,80.48799999999382,651.3096659596085,4.536607884562801,0.006954684440999393,
gscx,True,0.5184728618543163,0.7657408301386125,1.0621577920441287,0.0,37.67865634721043,74.26513618322596,1.920054707086072,0.0
pid,False,1.2898131737280192,0.0,1.0,65.9060000000278,624.721795708644,12.024651309633056,0.019217248611285577,
gscx,True,0.6318046604465735,0.8670327153812075,1.0412322713840203,0.0,28.935164557184848,89.29205793750937,2.982848407829382,0.0
pid,False,1.323035159005125,0.0,1.0,75.8180000000047,661.5937511958622,5.489974377601789,0.008285581274639816,
gscx,True,0.6315086091086543,0.7664128035490474,1.0810437072494814,0.0,39.38253765282221,74.39756571766179,1.8423202216085195,0.0
pid,False,1.138856821110056,0.0,1.0,76.78800000000244,637.8397250874049,5.665544073636507,0.008868490563672067,
gscx,True,0.5188605015914589,0.8054657812599374,1.0461000441280646,0.0,22.618999503693153,84.37262917093987,3.5722355283401,0.0
pid,False,1.3020127047379244,0.0,1.0,72.69400000001198,653.6987446143768,9.862035811573783,0.015063471394591733,
gscx,True,0.6008318206085146,0.8308207551629593,1.0650638956998624,0.0,37.58976629971384,80.63338391361137,2.089501742181043,0.0
pid,False,1.0256221731135862,0.0,1.0,77.96799999999969,640.397371291491,6.403202921582,0.009983207303592121,
gscx,True,0.4783709363077495,0.8838114463571768,1.0394503865596505,0.0,22.017313443854285,83.40874887977203,3.6237395421159593,0.0
pid,False,1.237164509159781,0.0,1.0,69.88000000001854,648.9784837172256,6.75653333906276,0.010395010770852229,
gscx,True,0.604859464409524,0.8470324780736226,1.0533655434858817,0.0,32.7437446308123,86.85826558359763,2.5740553259250625,0.0
pid,False,1.3618222715435142,0.0,1.0,80.77599999999315,647.072416328069,6.68303745812629,0.010312176987861776,
gscx,True,0.6239413016584135,0.813506517463099,1.0631861615750273,0.0,34.91110816228442,77.6550180407511,2.162423328453789,0.0
pid,False,1.4160453000491355,0.0,1.0,81.01999999999258,640.9530164985613,6.5300545977749875,0.010172169037217418,
gscx,True,0.6942631423730398,0.673943628143157,1.0948088700493372,0.0,42.1794097879613,72.41899786142758,1.6771650705058612,0.0
pid,False,1.2943117097243346,0.0,1.0,73.20800000001078,648.8497357453839,6.726339270920959,0.010350607072580837,
gscx,True,0.5849295187917258,0.9045891756825201,1.0407434109646851,0.0,27.900771772571574,85.15030705998764,2.9462987262091036,0.0
pid,False,1.411678068707868,0.0,1.0,73.72600000000958,655.9583974060204,6.930361203781478,0.010549162977664632,
gscx,True,0.7349804148614923,0.7790762555996128,1.0710914707300265,0.0,37.639708376931424,83.09854648022863,2.1505997320062566,0.0
pid,False,1.2806755729671946,0.0,1.0,73.14400000001093,621.261744025212,10.409041522370222,0.01672775423254765,
gscx,True,0.5689902700445734,0.8768836631149146,1.0302716950950714,0.0,22.819962359039938,95.05270721919436,3.990464207560799,0.0
pid,False,1.2963224031361935,0.0,1.0,79.34799999999647,635.7096625929598,7.027614043437833,0.011037391854268898,
gscx,True,0.5763493516588043,0.8297365240491594,1.0523584451722583,0.0,25.965780650917083,81.23101427348948,3.0123739165966583,0.0
pid,False,1.2242706847007354,0.0,1.0,75.84400000000464,653.0217684789731,8.958868639310442,0.01369811995729997,
gscx,True,0.5576393339673337,0.8603495536014576,1.0561637383159175,0.0,35.59107624127481,79.00280514992407,2.1590730108345033,0.0
pid,False,1.1656593304919396,0.0,1.0,77.6220000000005,634.7259996678174,8.32905529900756,0.013101643323318061,
gscx,True,0.5007714826156164,0.9173096417982419,1.0288244440635315,0.0,26.097279642287113,92.13846192037865,3.4002845723520685,0.0
pid,False,1.1580724339876522,0.0,1.0,75.4760000000055,631.4883044168791,7.821154194983756,0.012365689832311521,
gscx,True,0.5395331366589093,0.9166522971059695,1.0289835549503439,0.0,27.255835637278185,93.71523416311159,3.3166682934505824,0.0
pid,False,1.675207432695223,0.0,1.0124471198275364,84.76799999998384,629.1179660474021,4.007307978283908,0.0063596154913990325,
gscx,False,1.1348521121931932,0.7239465369267478,1.093885357255838,2.0279999999999982,53.8798423749599,77.37893099571136,1.4099699934819263,0.0
pid,False,1.1054492874900068,0.0,1.0,78.88599999999755,638.390012715041,5.093352777385288,0.007965956108318599,
gscx,True,0.5472448228652167,0.8428734321743145,1.044907564611824,0.0,25.96536439928431,85.9092247420242,3.1859100240567977,0.0
pid,False,1.1993008669420533,0.0,1.0,73.59600000000988,640.3753501419676,9.360372810888444,0.01459421976353868,
gscx,True,0.5109461270594277,0.8874502601890136,1.0295062908528008,0.0,22.471986293612627,86.22664432941554,3.673598103322009,0.0
pid,False,1.4084340791133831,0.0,1.0,83.73799999998624,629.5542278614852,4.0344407539785445,0.00639824550484942,
gscx,True,0.67343033253152,0.7641632668492657,1.0657827471610002,0.0,38.74471084018156,84.80000682168757,2.1336174054122314,0.0
pid,False,1.3336915224262071,0.0,1.0,82.80199999998842,663.5245459793126,4.198077274040969,0.0063174149088116,
gscx,True,0.5991844235985628,0.6761836497963273,1.1031656323329557,0.0,38.56019239619519,63.557202701184515,1.606594883681539,0.0
pid,False,1.1760323374483046,0.0,1.0,74.54600000000767,618.9207651392294,9.28212304129145,0.014973079727708036,
gscx,True,0.5407781555576163,0.9052996950827735,1.02919463390974,0.0,23.25213892513718,92.24551564019741,3.80360329969022,0.0
pid,False,1.1911719901270195,0.0,1.0,76.88400000000222,663.2796428515798,6.356001811594976,0.009568262222082125,
gscx,True,0.5349220723595897,0.7869186264921976,1.0711227538864518,0.0,33.31474450374358,75.2448414152257,2.1927845450522536,0.0
pid,False,1.3197056280097343,0.0,1.0,83.12999999998766,634.6215597502644,3.993779664010472,0.006283266517233347,
gscx,True,0.5923047205090906,0.8969341367949171,1.0373650291826273,0.0,28.109982508016014,84.82956726640333,2.914105745101146,0.0
pid,False,1.30234032476281,0.0,1.0,75.35400000000578,620.9154250499604,8.557025540414374,0.013759146655233647,
gscx,True,0.5884755335243537,0.879420303413881,1.0401689474472622,0.0,22.385885787334573,93.23990516804028,3.98701618642718,0.0
pid,False,1.2396943991744884,0.0,1.0,78.40599999999867,638.3625468178534,6.100611219058113,0.00954170876824304,
gscx,True,0.5861383253378617,0.7906660010903738,1.0676265932976519,0.0,37.07629243426918,75.63328484756748,1.9863615917472182,0.0
pid,False,1.4133461674709478,0.0,1.0,75.69800000000498,644.2874229325303,8.125316205808167,0.012591778356507238,
gscx,True,0.6750805839384738,0.8424184695650034,1.064486253051356,0.0,38.04711271873064,77.32117451348442,1.9802020976673642,0.0
pid,False,1.331503279891342,0.0,1.0,76.97000000000202,635.7651641974428,8.635965059325178,0.013562244835126393,
gscx,True,0.6130291343585677,0.8518265201728178,1.056703660417728,0.0,34.24425146071292,82.4222677979889,2.3386017401977095,0.0
pid,False,1.320968223579118,0.0,1.0,75.0460000000065,647.964889703693,5.691541365785127,0.008770183805142053,
gscx,True,0.6147463406444241,0.6781375249542252,1.0949023051595241,0.0,38.75008578715589,67.16203876103599,1.6896073915578187,0.0
pid,False,1.1456211204090245,0.0,1.0,80.20999999999447,648.0574874340354,4.470132978188262,0.0068871141073502656,
gscx,True,0.537239988402111,0.9402503049985957,1.0300844396869466,0.0,25.458081450640936,84.14651228760678,3.1803708989477153,0.0
pid,False,1.314907021191043,0.0,1.0,74.44000000000791,619.2217456554537,7.342254609975682,0.011838112193593516,
gscx,True,0.6258559195330377,0.8068352109112227,1.0593987698637504,0.0,34.75590605206938,87.74447476848867,2.4539854937730055,0.0
pid,False,1.3560093620056197,0.0,1.0,83.07799999998778,639.244682074737,4.453472659915165,0.006955891684228471,
gscx,False,0.9348365045290838,0.6399977747133907,1.1082413456111806,0.9100000000000007,52.86338251762045,62.64375207909872,1.1630118487008483,0.159
pid,False,1.2576954279992296,0.0,1.0,82.7719999999885,651.6294456432967,4.460320912626613,0.0068343850287510026,
gscx,True,0.5769363835565849,0.7781081384852445,1.064785941690304,0.0,36.86828618100964,73.05014909394941,1.929058757630889,0.0
pid,False,1.3388494027015103,0.0,1.0,74.99400000000662,655.2636667290077,7.042110101144367,0.01073061096958805,
gscx,True,0.6133525700365865,0.722085801168291,1.0900302574715726,0.0,42.80953450972815,69.77147537216466,1.5926093749448882,0.0
pid,False,1.445042570789169,0.0,1.0,75.08000000000642,645.5488447440232,7.901634304225496,0.012221248817409693,
gscx,True,0.7196119817724703,0.7841672414328841,1.072250029819083,0.0,41.53839326964344,82.1858257897586,1.9320387883199304,0.0
pid,False,1.2593958180331175,0.0,1.0,75.16200000000623,624.4361408440783,10.068371794021116,0.016098161165475675,
gscx,True,0.5671325675994136,0.9600657556659651,1.018507648577118,0.0,22.357391161776174,94.87660877040196,4.061952300805978,0.0
pid,False,1.329669649796845,0.0,1.0,80.23199999999441,623.0371074874432,6.729350738605324,0.010783574659044984,
gscx,True,0.6191498200366296,0.7290951755931577,1.081097304956505,0.0,39.2239301063376,77.54466342129388,1.9278241389216242,0.0
pid,False,1.1994167131793199,0.0,1.0,64.26000000003164,640.7158087784029,10.722976280801626,0.01670985214033348,
gscx,True,0.5474406094712043,0.9324206599381577,1.0340585134204547,0.0,27.75014794790577,89.66142908167322,3.118642354263237,0.0
pid,False,1.2018864952275161,0.0,1.0,73.36800000001041,618.4833556757733,10.070094592320554,0.01625563382786198,
gscx,True,0.5566011545083555,0.940508402107036,1.02437180760672,0.0,20.63919290365993,95.81320529975743,4.4277624274772345,0.0
pid,False,1.3811939842348868,0.0,1.0,71.42800000001493,652.1819443629005,10.236203663842817,0.01567128998617221,
gscx,True,0.6868000660340579,0.8746207550657986,1.0578267845586058,0.0,37.84534302823635,78.18910653909323,2.012830894098637,0.0
pid,False,1.3254216265437142,0.0,1.0,77.35000000000113,612.8209120883388,6.088314028036847,0.009918713924755695,
gscx,True,0.6533934054693102,1.0,1.0086213178978214,0.0,20.52029532873508,102.96531625706535,4.784567994268202,0.0
pid,False,1.3134403445272036,0.0,1.0,79.0779999999971,615.559821202086,6.12668275800128,0.009936882922497758,
gscx,True,0.5927765931839135,0.8872423622758631,1.0460667322884256,0.0,27.24529121056802,94.67019985167117,3.351716190352117,0.0
pid,False,1.204193861974706,0.0,1.0,67.46400000002417,653.4373808585402,7.283511422555701,0.011129424503534078,
gscx,True,0.5562323862261636,0.7583744807284164,1.0748219933124137,0.0,37.022037197144506,80.33428069001762,2.112834729856369,0.0
pid,False,1.2580562674578666,0.0,1.0,70.90400000001615,662.1183809842787,7.620410378909809,0.011491779744664437,
gscx,True,0.6100545152056736,0.7884736004247417,1.0632989227961342,0.0,33.382446083808574,74.61216906842351,2.170065762236735,0.0
pid,False,1.3075099319598449,0.0,1.0,75.05200000000649,655.4718047000883,8.857393083947665,0.013492419659964222,
gscx,True,0.5900866084040673,0.6425692191798236,1.1175030658676928,0.0,53.0063339461109,74.43465987433044,1.3782579641233104,0.0
pid,False,1.3076638127362776,0.0,1.0,81.8659999999906,647.4928223487326,5.746315670597339,0.008861032030832884,
gscx,True,0.5681911896155909,0.8078671090739458,1.066078778996943,0.0,36.7761690459051,79.41391164610047,2.102222476545934,0.0
pid,False,1.1863726227758302,0.0,1.0,79.88999999999521,635.7655953874744,6.390906810089172,0.010036513995703992,
gscx,True,0.5427091585948473,0.8909121415922462,1.0445005340067195,0.0,27.920791372711335,83.15233492854553,2.8751749513675207,0.0
pid,False,1.0596282546905487,0.0,1.0,80.21599999999445,644.3631463984731,5.382201849338382,0.008339803534450966,
gscx,True,0.459095565267185,0.9368490530793927,1.0281105639809651,0.0,23.86288147104869,86.63535272356181,3.4845258311850698,0.0
pid,False,1.1849702027205113,0.0,1.0,75.50200000000544,625.6053583708491,5.565173030460127,0.008881464156210493,
gscx,True,0.5773477728019776,0.8815992807072544,1.0427792217629384,0.0,27.819134637281692,87.6475948871835,3.041298636836886,0.0
pid,False,1.3047383191153494,0.0,1.0,64.81600000003034,616.8293462585953,11.793164685709325,0.01908806170688636,
gscx,True,0.586365111900943,1.0,1.0103985963590973,0.0,20.428903063244164,99.98099712270164,4.665707657905907,0.0
pid,False,1.3511907488828874,0.0,1.0,61.6640000000294,636.030595280584,13.678795536612013,0.021472745010916006,
gscx,True,0.6525826186594241,0.7987159794468828,1.054266289293565,0.0,31.453064787650597,90.02204033610914,2.7739149114312722,0.0
pid,False,1.3045098864462343,0.0,1.0,85.06399999998315,638.527536058347,3.4916085400590515,0.005459668807349831,
gscx,True,0.6046008459796518,0.7869511118946398,1.0747206705903873,0.0,41.026244913040806,74.53953604123278,1.7736425463532919,0.0
pid,False,1.3405853806090229,0.0,1.0,84.77999999998381,649.5718535450184,3.6625465815159717,0.005629734150898876,
gscx,True,0.6304765007091664,0.7208712444834332,1.085026771286985,0.0,39.00418984855063,72.39660472016149,1.8097255561040801,0.0
pid,False,1.2882667904644745,0.0,1.0,70.55000000001698,629.3211164879644,10.57976108399749,0.0167847162458177,
gscx,True,0.6087024654415241,0.7778881261252842,1.072945717682071,0.0,38.96118862267274,78.15281846915649,1.9557180645226102,0.0
pid,False,1.377854271404861,0.0,1.0,80.46199999999388,634.7829641873766,6.449910613185607,0.010144830825137842,
gscx,True,0.6011449065341343,0.9119342401400107,1.036304858116613,0.0,27.365287724099595,88.83299778560334,3.131750280471487,0.0
pid,False,1.2286456845465459,0.0,1.0,79.60399999999588,644.6050406622899,6.144927752817128,0.009518091349648374,
gscx,True,0.5486983662459727,0.7890055363990045,1.0630039563564708,0.0,32.11467921944508,80.93852778616805,2.4441887916172416,0.0
pid,False,1.4129242718115913,0.0,1.0,77.48800000000081,646.5197280921577,6.514846099103314,0.010061231830416283,
gscx,True,0.6790791899648296,0.8241351599383073,1.0689931366256205,0.0,39.71473980155574,76.6166900264392,1.8817924515757714,0.0
pid,False,1.393017192834244,0.0,1.0,78.01599999999958,643.4583397396328,7.033055858130524,0.010913127233285465,
gscx,True,0.6850261417648222,0.669053340250242,1.0958912436629467,0.0,40.46082251084152,75.14543936303492,1.8124444912636568,0.0
pid,False,1.513316037732297,0.0,1.0,72.67200000001203,642.8363350462153,6.909929100563007,0.01073243109223869,
gscx,False,0.7986695946297785,0.647446970941412,1.119518547135024,0.6280000000000004,56.534129005074,72.00255850475061,1.2514755980472152,0.0
pid,False,1.3596802547786153,0.0,1.0,75.9460000000044,641.7467842311091,5.205606902715671,0.008099001084762981,
gscx,True,0.6691139994582607,0.6957926915036419,1.093326208116376,0.0,36.78751905966705,73.35761142066735,1.9413185423693629,0.0
pid,False,1.3771845397754485,0.0,1.0,79.68799999999568,637.6744575757903,7.124162052653115,0.011154606181832009,
gscx,True,0.6743884796227876,0.8411861464341297,1.0657915292939646,0.0,41.40257968137545,84.02456055527611,1.9815907708129925,0.0
pid,False,1.2192486311848487,0.0,1.0,75.65400000000508,651.9488462720273,6.177604096248183,0.009461084327690978,
gscx,True,0.6160806017470694,0.8354761124730807,1.064615722724772,0.0,37.39476294971703,78.03969620892015,2.0325609591892353,0.0
pid,False,1.4006424092131693,0.0,1.0,81.14799999999228,661.4319516676813,5.057957355484622,0.007635436881858048,
gscx,True,0.6940454034432775,0.6673198124206898,1.1088673677871559,0.0,49.334314840254116,68.66712336715388,1.3642208816208694,0.0
pid,False,1.470726068008518,0.0,1.0,75.260000000006,630.0269840665443,6.928700052104235,0.010980037664084388,
gscx,False,0.7532921563730386,0.794283655467433,1.0679867636415714,0.24000000000000019,36.95344156991111,87.25377958977526,2.2989688413118428,0.0
pid,False,1.4620629978926705,0.0,1.0,55.72800000002214,627.7014606754309,11.70589701505959,0.01861916624542852,
gscx,True,0.7266585769031751,0.6923186811709311,1.0815573721708163,0.0,44.17255455433002,98.4820198263795,2.1801295232912503,0.0
pid,False,1.1537558639552414,0.0,1.0,68.49000000002178,659.9178107636789,10.730682113524548,0.01623603107491601,
gscx,True,0.5490916011226449,0.8147005323838313,1.0659167772484965,0.0,35.320533598759624,77.29855377734121,2.1282328787146736,0.0
pid,False,1.462309627408554,0.0,1.0,76.122000000004,671.6718011496285,4.966592254175294,0.007383381086715911,
gscx,True,0.7290981968825979,0.7484902172943909,1.0832540913985071,0.0,38.09924706608895,73.40665772422679,1.877444279173675,0.0
pid,False,1.3907169898682454,0.0,1.0,80.60199999999355,638.508519358408,6.43792186440162,0.010066983737543507,
gscx,True,0.6706601460879853,0.8128953989694785,1.0620014137219898,0.0,35.124354458933475,81.8868922611277,2.2668056907208554,0.0
pid,False,1.450671782819244,0.0,1.0,71.02400000001587,647.2704637368823,7.614450838204629,0.011745793251649908,
gscx,True,0.7031350485992407,0.9162687360540472,1.0510861757171006,0.0,34.09957384975986,83.45119483305051,2.377555784302534,0.0
pid,False,1.0776840331285498,0.0,1.0,78.5239999999984,625.7141784641545,5.203649498804029,0.00830306649764372,
gscx,True,0.4710200704516907,0.963324344530273,1.0213476877377115,0.0,19.203145786524882,90.59196678256001,4.484052520324986,0.0
pid,False,1.2469667709967738,0.0,1.0,79.09199999999707,638.6534816794046,7.086457702016514,0.01107858849358731,
gscx,True,0.6208296624437428,0.8896995015831534,1.0379604675858358,0.0,25.4679753012647,86.50265719764162,3.2682007676464897,0.0
