H0,A,a_t,n,k,Omega_nu,BH_fraction,early_residual,vacuum_decay,present_age_Gyr,time_to_a10_Gyr,time_to_a1000_Gyr,time_to_a1e6_Gyr,q_future,fate
70.0,0.3,0.5,9,0.01,0.03,0.002,0.02,0.0,10.460620206126352,48.9272235113458,128.40569489617047,247.64110463823332,-1.0000000000000009,runaway
70.0,0.3,0.5,9,0.01,0.03,0.002,0.02,1e-05,10.460596893331509,48.92692325728697,128.4047865733882,247.34406389952935,-1.080722785883987,runaway
70.0,0.3,0.5,9,0.01,0.03,0.002,0.05,0.0,9.568290265621942,47.983347428571385,127.46181802483176,246.6972277668946,-1.0000000000000009,runaway
70.0,0.3,0.5,9,0.01,0.03,0.002,0.05,1e-05,9.568269579062537,47.98305070318407,127.46091323073884,246.40019055688,-1.080722785883987,runaway
70.0,0.3,0.5,9,0.01,0.03,0.01,0.0,0.0,11.644155779507711,50.145120297272285,129.62359156688157,248.8590013089444,-1.0000000000000009,runaway
70.0,0.3,0.5,9,0.01,0.03,0.01,0.0,1e-05,11.644130096343098,50.14481706582177,129.62268026670995,248.5619575928511,-1.080722785883987,runaway
70.0,0.3,0.5,9,0.01,0.03,0.01,0.02,0.0,10.459042362674264,48.92501026271519,128.40348100661475,247.6388907486776,-1.0000000000000009,runaway
70.0,0.3,0.5,9,0.01,0.03,0.01,0.02,1e-05,10.459019059765069,48.9247100304572,128.40257270564808,247.34185003178922,-1.080722785883987,runaway
70.0,0.3,0.5,9,0.01,0.03,0.01,0.05,0.0,9.567058101027834,47.981489847336306,127.459959802672,246.69536954473483,-1.0000000000000009,runaway
70.0,0.3,0.5,9,0.01,0.03,0.01,0.05,1e-05,9.567037422416412,47.981193141533595,127.45905502817858,246.39833235431976,-1.080722785883987,runaway
70.0,0.3,0.5,9,0.1,0.0,0.0,0.0,0.0,12.790756006364616,50.551649617992894,128.27006729896985,244.86490058978367,-1.0000000000000007,runaway
70.0,0.3,0.5,9,0.1,0.0,0.0,0.0,1e-05,12.790727915845526,50.55136000570488,128.26920912679722,244.58599766290274,-1.077639661071607,runaway
70.0,0.3,0.5,9,0.1,0.0,0.0,0.02,0.0,11.015725314059114,48.7425465412424,126.46096373056987,243.05579702138377,-1.0000000000000007,runaway
70.0,0.3,0.5,9,0.1,0.0,0.0,0.02,1e-05,11.01570029189812,48.74226058731783,126.46010921677168,242.77689775287712,-1.077639661071607,runaway
70.0,0.3,0.5,9,0.1,0.0,0.0,0.05,0.0,9.956203289119086,47.63284861626044,125.351265068114,241.9460983589278,-1.0000000000000007,runaway
70.0,0.3,0.5,9,0.1,0.0,0.0,0.05,1e-05,9.956181381334146,47.632566636533305,125.35041452852921,241.6672030646347,-1.077639661071607,runaway
70.0,0.3,0.5,9,0.1,0.0,0.002,0.0,0.0,12.790041466610944,50.550780217497795,128.26919774862532,244.86403103943914,-1.0000000000000007,runaway
70.0,0.3,0.5,9,0.1,0.0,0.002,0.0,1e-05,12.790013379665808,50.550490611622656,128.26833958286858,244.58512811897407,-1.077639661071607,runaway
70.0,0.3,0.5,9,0.1,0.0,0.002,0.02,0.0,11.015272526659132,48.74194056354598,126.46035760302422,243.0551908938381,-1.0000000000000007,runaway
70.0,0.3,0.5,9,0.1,0.0,0.002,0.02,1e-05,11.015247507317481,48.74165461523335,126.4595030948407,242.77629163094616,-1.077639661071607,runaway
70.0,0.3,0.5,9,0.1,0.0,0.002,0.05,0.0,9.955863706367138,47.632358257491,125.35077455949498,241.9456078503088,-1.0000000000000007,runaway
70.0,0.3,0.5,9,0.1,0.0,0.002,0.05,1e-05,9.95584180078036,47.63207628268838,125.34992402483766,241.66671256094315,-1.077639661071607,runaway
70.0,0.3,0.5,9,0.1,0.0,0.01,0.0,0.0,12.78718462832092,50.547303996752326,128.26572092848113,244.86055421929495,-1.0000000000000007,runaway
70.0,0.3,0.5,9,0.1,0.0,0.01,0.0,1e-05,12.787156555663332,50.54701441651904,128.26486278837925,244.58165132448477,-1.077639661071607,runaway
70.0,0.3,0.5,9,0.1,0.0,0.01,0.02,0.0,11.013461970744881,48.73951730539821,126.45793374547722,243.0527670362911,-1.0000000000000007,runaway
70.0,0.3,0.5,9,0.1,0.0,0.01,0.02,1e-05,11.013436962675003,48.73923137952621,126.45707925974791,242.7738677958534,-1.077639661071607,runaway
70.0,0.3,0.5,9,0.1,0.0,0.01,0.05,0.0,9.954505742221322,47.63039724602101,125.34881294862626,241.94364623944006,-1.0000000000000007,runaway
70.0,0.3,0.5,9,0.1,0.0,0.01,0.05,1e-05,9.95448384542329,47.63011529091137,125.34796243367525,241.66475096978075,-1.077639661071607,runaway
70.0,0.3,0.5,9,0.1,0.01,0.0,0.0,0.0,12.38343186987153,50.38615241027275,128.6781993170914,246.1336370831311,-1.0000000000000004,runaway
70.0,0.3,0.5,9,0.1,0.01,0.0,0.0,1e-05,12.383404557776998,50.38585841459207,128.67732407907775,245.84889794826998,-1.0786406851968127,runaway
70.0,0.3,0.5,9,0.1,0.01,0.0,0.02,0.0,10.863760001307812,48.83210287577268,127.1241492799783,244.57958704601805,-1.0000000000000004,runaway
70.0,0.3,0.5,9,0.1,0.01,0.0,0.02,1e-05,10.863735513787253,48.831812304107785,127.12327746599166,244.29485133518378,-1.0786406851968127,runaway
70.0,0.3,0.5,9,0.1,0.01,0.0,0.05,0.0,9.858388643068592,47.776106405156405,126.06815205544281,243.52358982148252,-1.0000000000000004,runaway
70.0,0.3,0.5,9,0.1,0.01,0.0,0.05,1e-05,9.858367108999083,47.77581966056824,126.06728406854941,243.2388579377415,-1.0786406851968127,runaway
70.0,0.3,0.5,9,0.1,0.01,0.002,0.0,0.0,12.382796620330511,50.38536043270436,128.67740718633175,246.13284495237144,-1.0000000000000004,runaway
70.0,0.3,0.5,9,0.1,0.01,0.002,0.0,1e-05,12.382769311597974,50.3850664432854,128.6765319545829,245.84810582377514,-1.0786406851968127,runaway
70.0,0.3,0.5,9,0.1,0.01,0.002,0.02,0.0,10.863327149448438,48.83151498516523,127.12356123617964,244.5789990022194,-1.0000000000000004,runaway
70.0,0.3,0.5,9,0.1,0.01,0.002,0.02,1e-05,10.86330266462908,48.83122441905421,127.12268942774998,244.2942632969421,-1.0786406851968127,runaway
70.0,0.3,0.5,9,0.1,0.01,0.002,0.05,0.0,9.858059365484031,47.77562453035694,126.06767002745211,243.52310779349182,-1.0000000000000004,runaway
70.0,0.3,0.5,9,0.1,0.01,0.002,0.05,1e-05,9.858037833542763,47.77533779068247,126.06680204547561,243.2383759146677,-1.0786406851968127,runaway
70.0,0.3,0.5,9,0.1,0.01,0.01,0.0,0.0,12.380256677395206,50.38219363902095,128.6742397798827,246.1296775459224,-1.0000000000000004,runaway
70.0,0.3,0.5,9,0.1,0.01,0.01,0.0,1e-05,12.380229382103174,50.38189967463958,128.67336457318535,245.84493844237758,-1.0786406851968127,runaway
70.0,0.3,0.5,9,0.1,0.01,0.01,0.02,0.0,10.86159628990954,48.82916403041711,127.12120966866613,244.57664743470588,-1.0000000000000004,runaway
70.0,0.3,0.5,9,0.1,0.01,0.01,0.02,1e-05,10.861571815889752,48.82887348651411,127.12033788245813,244.29191175165025,-1.0786406851968127,runaway
70.0,0.3,0.5,9,0.1,0.01,0.01,0.05,0.0,9.856742602905152,47.77369743646767,126.06574232079736,243.52118008683706,-1.0000000000000004,runaway
70.0,0.3,0.5,9,0.1,0.01,0.01,0.05,1e-05,9.856721079473354,47.773410716441944,126.06487435848354,243.23644822767562,-1.0786406851968127,runaway
70.0,0.3,0.5,9,0.1,0.03,0.0,0.0,0.0,11.803026206766535,50.304642693525814,129.7831145169859,249.01852425904855,-1.0000000000000009,runaway
70.0,0.3,0.5,9,0.1,0.03,0.0,0.0,1e-05,11.803000249649932,50.30433917592595,129.7822029306528,248.72148025679377,-1.080722785883987,runaway
70.0,0.3,0.5,9,0.1,0.03,0.0,0.02,0.0,10.585602871871576,49.05221107342784,128.5306823710853,247.76609211314795,-1.0000000000000009,runaway
70.0,0.3,0.5,9,0.1,0.03,0.0,0.02,1e-05,10.585579358972169,49.05191061926837,128.52977384820434,247.46905117434528,-1.080722785883987,runaway
70.0,0.3,0.5,9,0.1,0.03,0.0,0.05,0.0,9.6740355791532,48.089090721630846,127.56756123058362,246.80297097264622,-1.0000000000000009,runaway
70.0,0.3,0.5,9,0.1,0.03,0.0,0.05,1e-05,9.674014742372698,48.08879384615616,127.56665628640584,246.5059336125468,-1.080722785883987,runaway
70.0,0.3,0.5,9,0.1,0.03,0.002,0.0,0.0,11.802486078793338,50.30394195314223,129.78241361634278,249.01782335840542,-1.0000000000000009,runaway
70.0,0.3,0.5,9,0.1,0.03,0.002,0.0,1e-05,11.802460124698538,50.303638441592334,129.78150203606316,248.7207793622041,-1.080722785883987,runaway
70.0,0.3,0.5,9,0.1,0.03,0.002,0.02,0.0,10.585204448862157,49.05165376636229,128.53012490375977,247.7655346458224,-1.0000000000000009,runaway
70.0,0.3,0.5,9,0.1,0.03,0.002,0.02,1e-05,10.585180938458203,49.05135331767768,128.5292163863577,247.46849371249863,-1.080722785883987,runaway
70.0,0.3,0.5,9,0.1,0.03,0.002,0.05,0.0,9.673724982902762,48.08862373940472,127.56709408809769,246.8025038301603,-1.0000000000000009,runaway
70.0,0.3,0.5,9,0.1,0.03,0.002,0.05,1e-05,9.673704148124191,48.088326868841776,127.56618914883519,246.50546647497617,-1.080722785883987,runaway
70.0,0.3,0.5,9,0.1,0.03,0.01,0.0,0.0,11.800326351743102,50.301139839587584,129.77961086174915,249.0150206038118,-1.0000000000000009,runaway
70.0,0.3,0.5,9,0.1,0.03,0.01,0.0,1e-05,11.800300409729374,50.30083635223021,129.778699305677,248.71797663181798,-1.080722785883987,runaway
70.0,0.3,0.5,9,0.1,0.03,0.01,0.02,0.0,10.583611230108609,49.04942507290203,128.52789556926038,247.76330531132302,-1.0000000000000009,runaway
70.0,0.3,0.5,9,0.1,0.03,0.01,0.02,1e-05,10.583587729681952,49.04912464611097,128.52698707376652,247.46626439990746,-1.080722785883987,runaway
70.0,0.3,0.5,9,0.1,0.03,0.01,0.05,0.0,9.672482912339825,48.08675618416396,127.56522589181812,246.80063563388072,-1.0000000000000009,runaway
70.0,0.3,0.5,9,0.1,0.03,0.01,0.05,1e-05,9.67246208556571,48.08645933324322,127.56432097221254,246.50359829835355,-1.080722785883987,runaway
70.0,0.3,0.5,9,1.0,0.0,0.0,0.0,0.0,13.256773779622733,51.01736650685393,128.73578368006105,245.33061697087433,-1.0000000000000007,runaway
70.0,0.3,0.5,9,1.0,0.0,0.0,0.0,1e-05,13.256744852929684,51.01707606408436,128.73492467741835,245.05171321352327,-1.077639661071607,runaway
70.0,0.3,0.5,9,1.0,0.0,0.0,0.02,0.0,11.354144047400956,49.0806577005315,126.79907438189595,243.39390767270928,-1.0000000000000007,runaway
70.0,0.3,0.5,9,1.0,0.0,0.0,0.02,1e-05,11.354118435657881,49.08037116281103,126.79821928431303,243.11500782041796,-1.077639661071607,runaway
70.0,0.3,0.5,9,1.0,0.0,0.0,0.05,0.0,10.236481467790673,47.91280945923177,125.63122540283236,242.22605869364557,-1.0000000000000007,runaway
70.0,0.3,0.5,9,1.0,0.0,0.0,0.05,1e-05,10.236459138722857,47.91252706414198,125.63037444789599,241.9471629840009,-1.077639661071607,runaway
70.0,0.3,0.5,9,1.0,0.0,0.002,0.0,0.0,13.25603118139373,51.016469009640524,128.7348860329387,245.32971932375202,-1.0000000000000007,runaway
70.0,0.3,0.5,9,1.0,0.0,0.002,0.0,1e-05,13.256002258415645,51.016178573425606,128.7340270368543,245.0508155729592,-1.077639661071607,runaway
70.0,0.3,0.5,9,1.0,0.0,0.002,0.02,0.0,11.353679873642506,49.08004029879993,126.79845683025584,243.39329012106916,-1.0000000000000007,runaway
70.0,0.3,0.5,9,1.0,0.0,0.002,0.02,1e-05,11.353654264794026,49.07975376676711,126.79760173836416,243.1143902744691,-1.077639661071607,runaway
70.0,0.3,0.5,9,1.0,0.0,0.002,0.05,0.0,10.236134987155891,47.91231216571602,125.63072795940816,242.22556125022138,-1.0000000000000007,runaway
70.0,0.3,0.5,9,1.0,0.0,0.002,0.05,1e-05,10.23611266032889,47.91202977559414,125.62987700944318,241.9466655455481,-1.077639661071607,runaway
70.0,0.3,0.5,9,1.0,0.0,0.01,0.0,0.0,13.25306216093997,51.01288045378424,128.73129687744822,245.32613016826153,-1.0000000000000007,runaway
70.0,0.3,0.5,9,1.0,0.0,0.01,0.0,1e-05,13.253033252813024,51.01259004377703,128.73043790758445,245.04722644368937,-1.077639661071607,runaway
70.0,0.3,0.5,9,1.0,0.0,0.01,0.02,0.0,11.35182378302387,49.07757135526415,126.79598728708575,243.39082057789906,-1.0000000000000007,runaway
70.0,0.3,0.5,9,1.0,0.0,0.01,0.02,1e-05,11.351798185748024,49.077284845975214,126.79513221795091,243.11192075405583,-1.077639661071607,runaway
70.0,0.3,0.5,9,1.0,0.0,0.01,0.05,0.0,10.234749436271457,47.91032342007612,125.62873861413382,242.22357190494702,-1.0000000000000007,runaway
70.0,0.3,0.5,9,1.0,0.0,0.01,0.05,1e-05,10.234727118403825,47.91004104981984,125.62788768404802,241.94467622015293,-1.077639661071607,runaway
70.0,0.3,0.5,9,1.0,0.01,0.0,0.0,0.0,12.82190800980894,50.82431697975493,129.11636336624488,246.57180113228424,-1.0000000000000004,runaway
70.0,0.3,0.5,9,1.0,0.01,0.0,0.0,1e-05,12.821879922546549,50.82402221485812,129.1154873590259,246.28706122821762,-1.0786406851968127,runaway
70.0,0.3,0.5,9,1.0,0.01,0.0,0.02,0.0,11.195617918145457,49.16364252961253,127.45568841329198,244.9111261793313,-1.0000000000000004,runaway
70.0,0.3,0.5,9,1.0,0.01,0.0,0.02,1e-05,11.195592869606877,49.163351402974904,127.45481604434362,244.62638991353532,-1.0786406851968127,runaway
70.0,0.3,0.5,9,1.0,0.01,0.0,0.05,0.0,10.135147124621243,48.05253685809548,126.34458198755917,243.80001975359852,-1.0000000000000004,runaway
70.0,0.3,0.5,9,1.0,0.01,0.0,0.05,1e-05,10.135125184186705,48.0522497133213,126.34371360049121,243.51528746968285,-1.0786406851968127,runaway
70.0,0.3,0.5,9,1.0,0.01,0.002,0.0,0.0,12.821249786401179,50.82350198982391,129.1155482230624,246.57098598910176,-1.0000000000000004,runaway
70.0,0.3,0.5,9,1.0,0.01,0.002,0.0,1e-05,12.821221702623458,50.82320723131203,129.11467222223197,246.28624609142366,-1.0786406851968127,runaway
70.0,0.3,0.5,9,1.0,0.01,0.002,0.02,0.0,11.19517429088617,49.16304382567784,127.4550895561055,244.91052732214482,-1.0000000000000004,runaway
70.0,0.3,0.5,9,1.0,0.01,0.002,0.02,1e-05,11.195149245117936,49.162752704663625,127.45421719278401,244.62579106197575,-1.0786406851968127,runaway
70.0,0.3,0.5,9,1.0,0.01,0.002,0.05,0.0,10.13481118239229,48.0520482815415,126.34409325775344,243.7995310237928,-1.0000000000000004,runaway
70.0,0.3,0.5,9,1.0,0.01,0.002,0.05,1e-05,10.134789244126196,48.051761141721755,126.34322487564337,243.514798744835,-1.0786406851968127,runaway
70.0,0.3,0.5,9,1.0,0.01,0.01,0.0,0.0,12.818617983748279,50.820243182463116,129.11228880269522,246.56772656873457,-1.0000000000000004,runaway
70.0,0.3,0.5,9,1.0,0.01,0.01,0.0,1e-05,12.81858991390143,50.81994844948155,129.1114128274085,246.28298669660018,-1.0786406851968127,runaway
70.0,0.3,0.5,9,1.0,0.01,0.01,0.02,0.0,11.193400339641824,49.16064962753869,127.45269474496008,244.9081325109994,-1.0000000000000004,runaway
70.0,0.3,0.5,9,1.0,0.01,0.01,0.02,1e-05,11.193375304949683,49.16035852901158,127.45182240413934,244.62339627333108,-1.0786406851968127,runaway
70.0,0.3,0.5,9,1.0,0.01,0.01,0.05,0.0,10.133467765821436,48.050094385242154,126.34213874844816,243.79757651448753,-1.0000000000000004,runaway
70.0,0.3,0.5,9,1.0,0.01,0.01,0.05,1e-05,10.133445836225548,48.049807265234314,126.34127038616371,243.51284425535533,-1.0786406851968127,runaway
70.0,0.3,0.5,9,1.0,0.03,0.0,0.0,0.0,12.205884366136718,50.70716705752725,130.1856383340639,249.42104807612608,-1.0000000000000009,runaway
70.0,0.3,0.5,9,1.0,0.03,0.0,0.0,1e-05,12.20585773041022,50.70686286782072,130.18472607563658,249.1240034017769,-1.080722785883987,runaway
70.0,0.3,0.5,9,1.0,0.03,0.0,0.02,0.0,10.905510445248524,49.37177815439218,128.85024890491948,248.08565864698167,-1.0000000000000009,runaway
70.0,0.3,0.5,9,1.0,0.03,0.0,0.02,1e-05,10.905486421108652,49.371477195588675,128.84933987740672,247.78861720354703,-1.080722785883987,runaway
70.0,0.3,0.5,9,1.0,0.03,0.0,0.05,0.0,9.944146926755415,48.358851805130065,127.83732176664286,247.07273150870503,-1.0000000000000009,runaway
70.0,0.3,0.5,9,1.0,0.03,0.0,0.05,1e-05,9.944125710683785,48.35855455709412,127.83641644991609,246.77569377605636,-1.080722785883987,runaway
70.0,0.3,0.5,9,1.0,0.03,0.002,0.0,0.0,12.205326473627236,50.70644851359014,130.18491962980414,249.42032937186633,-1.0000000000000009,runaway
70.0,0.3,0.5,9,1.0,0.03,0.002,0.0,1e-05,12.205299841019258,50.706144330031,130.18400737752762,249.12328470366793,-1.080722785883987,runaway
70.0,0.3,0.5,9,1.0,0.03,0.002,0.02,0.0,10.905102303619698,49.371211090264104,128.84968168046848,248.08509142253067,-1.0000000000000009,runaway
70.0,0.3,0.5,9,1.0,0.03,0.002,0.02,1e-05,10.905078282034388,49.370910136995235,128.84877265849445,247.78804998463477,-1.080722785883987,runaway
70.0,0.3,0.5,9,1.0,0.03,0.002,0.05,0.0,9.943830095284245,48.358378550064884,127.83684835125491,247.0722580933171,-1.0000000000000009,runaway
70.0,0.3,0.5,9,1.0,0.03,0.002,0.05,1e-05,9.943808881250433,48.35808130697722,127.83594303947996,246.77522036562024,-1.080722785883987,runaway
70.0,0.3,0.5,9,1.0,0.03,0.01,0.0,0.0,12.203095711305231,50.70357520871976,130.18204568364283,249.41745542570501,-1.0000000000000009,runaway
70.0,0.3,0.5,9,1.0,0.03,0.01,0.0,1e-05,12.20306909116477,50.70327104974205,130.18113345596268,249.120410782103,-1.080722785883987,runaway
70.0,0.3,0.5,9,1.0,0.03,0.01,0.02,0.0,10.90347021887985,49.368943377069314,128.8474133259826,248.08282306804477,-1.0000000000000009,runaway
70.0,0.3,0.5,9,1.0,0.03,0.01,0.02,1e-05,10.90344620750813,49.36864244593272,128.84650432615592,247.78578165229624,-1.080722785883987,runaway
70.0,0.3,0.5,9,1.0,0.03,0.01,0.05,0.0,9.94256308803554,48.35648590768868,127.83495506758794,247.07036480965013,-1.0000000000000009,runaway
70.0,0.3,0.5,9,1.0,0.03,0.01,0.05,1e-05,9.942541882149714,48.35618868438919,127.83404977561591,246.7733271017562,-1.080722785883987,runaway
70.0,0.3,0.5,12,0.01,0.0,0.0,0.0,0.0,12.614418306827112,50.37506039172659,128.09347764281668,244.68831093363,-1.0000000000000007,runaway
70.0,0.3,0.5,12,0.01,0.0,0.0,0.0,1e-05,12.614390441311068,50.37477100920659,128.0926197004216,244.40940823652667,-1.077639661071607,runaway
70.0,0.3,0.5,12,0.01,0.0,0.0,0.02,0.0,10.889430246614621,48.615994379091816,126.33441113836865,242.92924442918192,-1.0000000000000007,runaway
70.0,0.3,0.5,12,0.01,0.0,0.0,0.02,1e-05,10.8894053621095,48.615708567666516,126.33355676707926,242.6503453031843,-1.077639661071607,runaway
70.0,0.3,0.5,12,0.01,0.0,0.0,0.05,0.0,9.853421646495176,47.529801751356,125.24821777291363,241.84305106372693,-1.0000000000000007,runaway
70.0,0.3,0.5,12,0.01,0.0,0.0,0.05,1e-05,9.853399820773816,47.529519858648065,125.24736732035737,241.56415585646243,-1.077639661071607,runaway
70.0,0.3,0.5,12,0.01,0.0,0.002,0.0,0.0,12.613715384975777,50.37420257709487,128.09261967828542,244.68745296909873,-1.0000000000000007,runaway
70.0,0.3,0.5,12,0.01,0.0,0.002,0.0,1e-05,12.613687522986622,50.373913200941395,128.09176174226013,244.4085502783652,-1.077639661071607,runaway
70.0,0.3,0.5,12,0.01,0.0,0.002,0.02,0.0,10.888982344629348,48.61539325523902,126.33380986461664,242.9286431554299,-1.0000000000000007,runaway
70.0,0.3,0.5,12,0.01,0.0,0.002,0.02,1e-05,10.888957462921477,48.61510744940396,126.3329554989203,242.64974403502535,-1.077639661071607,runaway
70.0,0.3,0.5,12,0.01,0.0,0.002,0.05,0.0,9.853084961553508,47.52931425949772,125.24773013115608,241.84256342196937,-1.0000000000000007,runaway
70.0,0.3,0.5,12,0.01,0.0,0.002,0.05,1e-05,9.85306313802004,47.52903237170449,125.24687968351785,241.5636682196229,-1.077639661071607,runaway
70.0,0.3,0.5,12,0.01,0.0,0.01,0.0,0.0,12.610904995631108,50.37077267715957,128.08918917875195,244.68402246956526,-1.0000000000000007,runaway
70.0,0.3,0.5,12,0.01,0.0,0.01,0.0,1e-05,12.610877147741416,50.370483326461674,128.0883312681953,244.40511980430037,-1.077639661071607,runaway
70.0,0.3,0.5,12,0.01,0.0,0.01,0.02,0.0,10.887191324685311,48.61298940679613,126.33140541657563,242.9262387073889,-1.0000000000000007,runaway
70.0,0.3,0.5,12,0.01,0.0,0.01,0.02,1e-05,10.887166454160992,48.612703623315376,126.33055107324677,242.6473396093518,-1.077639661071607,runaway
70.0,0.3,0.5,12,0.01,0.0,0.01,0.05,0.0,9.85173858601809,47.5273647130606,125.24577998512096,241.84061327593426,-1.0000000000000007,runaway
70.0,0.3,0.5,12,0.01,0.0,0.01,0.05,1e-05,9.851716771232384,47.52708284492106,125.24492955714959,241.56171809325465,-1.077639661071607,runaway
70.0,0.3,0.5,12,0.01,0.01,0.0,0.0,0.0,12.218044115554353,50.22050419416866,128.51255066046755,245.96798842650696,-1.0000000000000004,runaway
70.0,0.3,0.5,12,0.01,0.01,0.0,0.0,1e-05,12.218017005964413,50.22021040597486,128.51167562995036,245.6832494991421,-1.0786406851968127,runaway
70.0,0.3,0.5,12,0.01,0.01,0.0,0.02,0.0,10.740293520213942,48.708370361423384,127.00041632494192,244.45585409098135,-1.0000000000000004,runaway
70.0,0.3,0.5,12,0.01,0.01,0.0,0.02,1e-05,10.740269160232282,48.70807992235803,126.9995446435642,244.17111851275587,-1.0786406851968127,runaway
70.0,0.3,0.5,12,0.01,0.01,0.0,0.05,0.0,9.757153882832695,47.674597479198056,125.96664268854661,243.42208045458594,-1.0000000000000004,runaway
70.0,0.3,0.5,12,0.01,0.01,0.0,0.05,1e-05,9.757132425977375,47.67431081699663,125.96577478404956,243.1373486532412,-1.0786406851968127,runaway
70.0,0.3,0.5,12,0.01,0.01,0.002,0.0,0.0,12.217418430696299,50.219721749027094,128.51176806208372,245.96720582812313,-1.0000000000000004,runaway
70.0,0.3,0.5,12,0.01,0.01,0.002,0.0,1e-05,12.217391324428519,50.219427967055644,128.51089303779185,245.68246690698356,-1.0786406851968127,runaway
70.0,0.3,0.5,12,0.01,0.01,0.002,0.02,0.0,10.739865254889061,48.70778702556408,126.99983283584045,244.45527060187987,-1.0000000000000004,runaway
70.0,0.3,0.5,12,0.01,0.01,0.002,0.02,1e-05,10.739840897588916,48.707496592033344,126.99896116000079,244.17053502919242,-1.0786406851968127,runaway
70.0,0.3,0.5,12,0.01,0.01,0.002,0.05,0.0,9.756827379418773,47.674118347458446,125.9661634035648,243.42160116960414,-1.0000000000000004,runaway
70.0,0.3,0.5,12,0.01,0.01,0.002,0.05,1e-05,9.75680592468236,47.67383169016174,125.9652955039759,243.13686937316754,-1.0786406851968127,runaway
70.0,0.3,0.5,12,0.01,0.01,0.01,0.0,0.0,12.214916730347726,50.21659306892593,128.50863876901315,245.96407653505256,-1.0000000000000004,runaway
70.0,0.3,0.5,12,0.01,0.01,0.01,0.0,1e-05,12.214889637361196,50.21629931183489,128.50776376961545,245.67933763880717,-1.0786406851968127,runaway
70.0,0.3,0.5,12,0.01,0.01,0.01,0.02,0.0,10.738152736313696,48.70545428465413,126.9974994819611,244.45293724800052,-1.0000000000000004,runaway
70.0,0.3,0.5,12,0.01,0.01,0.01,0.02,1e-05,10.738128389734502,48.705163873254804,126.99662782826634,244.16820169745802,-1.0786406851968127,runaway
70.0,0.3,0.5,12,0.01,0.01,0.01,0.05,0.0,9.755521711059892,47.67220222336445,125.96424666650171,243.41968443254103,-1.0000000000000004,runaway
70.0,0.3,0.5,12,0.01,0.01,0.01,0.05,1e-05,9.755500264795515,47.67191558568124,125.96337878653956,243.13495265573118,-1.0786406851968127,runaway
70.0,0.3,0.5,12,0.01,0.03,0.0,0.0,0.0,11.6520295501097,50.15336698795737,129.631838348383,248.86724809044532,-1.0000000000000009,runaway
70.0,0.3,0.5,12,0.01,0.03,0.0,0.0,1e-05,11.65200376039131,50.15306364320049,129.6309269349028,248.5702042610431,-1.080722785883987,runaway
70.0,0.3,0.5,12,0.01,0.03,0.0,0.02,0.0,10.467270848113394,48.93359442331179,128.41206525775902,247.64747499982133,-1.0000000000000009,runaway
70.0,0.3,0.5,12,0.01,0.03,0.0,0.02,1e-05,10.467247445494108,48.933294084954994,128.41115685069153,247.35043417683184,-1.080722785883987,runaway
70.0,0.3,0.5,12,0.01,0.03,0.0,0.05,0.0,9.575705004018594,47.990467379356964,127.46893742483721,246.70434716689948,-1.0000000000000009,runaway
70.0,0.3,0.5,12,0.01,0.03,0.0,0.05,1e-05,9.575684235842253,47.99017057812078,127.4680325549082,246.4073098810485,-1.080722785883987,runaway
70.0,0.3,0.5,12,0.01,0.03,0.002,0.0,0.0,11.65149680924305,50.152673601976595,129.63114480208893,248.86655454415123,-1.0000000000000009,runaway
70.0,0.3,0.5,12,0.01,0.03,0.002,0.0,1e-05,11.651471022516812,50.152370263240776,129.63023339463362,248.56951072077393,-1.080722785883987,runaway
70.0,0.3,0.5,12,0.01,0.03,0.002,0.02,0.0,10.466876497373223,48.93304115628627,128.4115118304206,247.6469215724829,-1.0000000000000009,runaway
70.0,0.3,0.5,12,0.01,0.03,0.002,0.02,1e-05,10.466853097233615,48.93274082338935,128.41060342881636,247.34988075495667,-1.080722785883987,runaway
70.0,0.3,0.5,12,0.01,0.03,0.002,0.05,0.0,9.57539695782729,47.99000291564294,127.46847280081026,246.70388254287252,-1.0000000000000009,runaway
70.0,0.3,0.5,12,0.01,0.03,0.002,0.05,1e-05,9.575376191645063,47.98970611931124,127.4675679357896,246.4068452619299,-1.080722785883987,runaway
70.0,0.3,0.5,12,0.01,0.03,0.01,0.0,0.0,11.649366620036307,50.14990089547157,129.62837145433153,248.86378119639383,-1.0000000000000009,runaway
70.0,0.3,0.5,12,0.01,0.03,0.01,0.0,1e-05,11.649340845272633,50.149597580811715,129.62746007096675,248.56673739710706,-1.080722785883987,runaway
70.0,0.3,0.5,12,0.01,0.03,0.01,0.02,0.0,10.465299563374318,48.930828618684544,128.4092986515665,247.6447083936288,-1.0000000000000009,runaway
70.0,0.3,0.5,12,0.01,0.03,0.01,0.02,1e-05,10.46527617314883,48.930528307619824,128.40839027180928,247.3476675979496,-1.080722785883987,runaway
70.0,0.3,0.5,12,0.01,0.03,0.01,0.05,0.0,9.574165085336094,47.988145432305615,127.46661467622077,246.70202441828303,-1.0000000000000009,runaway
70.0,0.3,0.5,12,0.01,0.03,0.01,0.05,1e-05,9.574144327127083,47.98784865558688,127.46570983082748,246.40498715696776,-1.080722785883987,runaway
70.0,0.3,0.5,12,0.1,0.0,0.0,0.0,0.0,12.793027238885609,50.553651279549946,128.2720685018371,244.86690179265042,-1.0000000000000007,runaway
