A,a_t,n,k,present_age_Gyr,time_to_a2_Gyr,time_to_a10_Gyr,time_to_a100_Gyr,time_to_a1000_Gyr,time_to_a1e6_Gyr,q_future,bh_feed_final,bh_sector_today,fate
0.5,0.7,4,1.0,13.757790410217831,24.901943518595765,52.97172190629396,93.3403434616462,133.71030235634169,254.78318033733035,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.7,6,0.01,12.554844776561952,23.725265634964657,51.80266064228689,92.17134619465085,132.54130515328228,253.61418313433524,-0.9999999999999998,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.7,6,0.03,12.58777339584247,23.757305953951292,51.83444213873697,92.20312551581877,132.57308447227692,253.64596245332783,-0.9999999999999998,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.7,6,0.1,12.866843033767159,24.029249256664297,52.104307219373744,92.47297312476354,132.84293206376648,253.91581004479974,-0.9999999999999998,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.7,6,0.3,13.48396989001393,24.63286894737593,52.70397890954193,93.07261159842338,133.44257050424144,254.51544848524193,-1.0,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.7,6,1.0,13.752041352165252,24.89589843060715,52.96553166148886,93.33415191729284,133.70411081068949,254.77698879167713,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.7,9,0.01,12.404255461381458,23.559481985935946,51.6319699569973,92.00061410873292,132.3705730260036,253.4434510070152,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.7,9,0.03,12.441466210681506,23.596289335735904,51.66867526947858,92.03731856710796,132.40727748352498,253.4801554645358,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.7,9,0.1,12.756159582886195,23.90777501778249,51.97934924027276,92.34798574265452,132.71794465228254,253.79082263328675,-1.0,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.7,9,0.3,13.448476196604997,24.594147922069183,52.664216450338536,93.03284034404491,133.40279924107602,254.47567722206722,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.7,9,1.0,13.747963006158843,24.891460464370823,52.9609776658606,93.32959694154205,133.69955583395964,254.77243381494628,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.7,12,0.01,12.349962014281099,23.497788497797977,51.568321175190015,91.93694895207538,132.306907852986,253.3797858339813,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.7,12,0.03,12.388671360156646,23.53634154183824,51.60683740023076,91.97546486890978,132.3454237695125,253.41830175050757,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.7,12,0.1,12.715929906856253,23.86236145313715,51.93256548421583,92.30119050994871,132.67114940811118,253.74402738910368,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.7,12,0.3,13.435376168552848,24.579532224850286,52.64919990977251,93.01782044516581,133.38777933884168,254.46065731982958,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
0.5,0.7,12,1.0,13.746448354761824,24.88977832289336,52.959251219730376,93.32787012418719,133.6978290162341,254.7707069972204,-0.9999999999999999,7.999999999999936e-15,0.00063,stable_acceleration
